iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,rolling_immunity
CUB,North America,Cuba,2020-03-12,3,3,,,,,0.265,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0
CUB,North America,Cuba,2020-03-13,4,1,,,,,0.353,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-14,4,0,,,,,0.353,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-15,4,0,,,,,0.353,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-16,4,0,,,,,0.353,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-17,5,1,0.714,,,0.0,0.442,0.088,0.063,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-18,7,2,1.0,1,1,0.143,0.619,0.177,0.088,0.088,0.088,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-19,11,4,1.143,1,0,0.143,0.972,0.353,0.101,0.088,0.0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-20,16,5,1.714,1,0,0.143,1.414,0.442,0.151,0.088,0.0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-21,21,5,2.429,1,0,0.143,1.856,0.442,0.215,0.088,0.0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
CUB,North America,Cuba,2020-03-22,35,14,4.429,1,0,0.143,3.093,1.237,0.391,0.088,0.0,0.013,,,,,,,,,,,518,0.046,,,,,,tests performed,,,,,,,,,,,,30.56,11317498,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,,0.0
